created_at_timestamp,lang,sha1_id_status,sha1_id_user,statuses_count,favourites_count,followers_count,created_at,friends_count
2022-05-19 21:40:19.000000 UTC,it,ztUSCCDZZaPwetrTBjobWV/zwk8=,mYXexkd+pYuRW6Q+uDrVaHGqjQw=,3934371,0,642,Wed Jun 15 12:16:44 +0000 2011,0
2022-05-19 21:40:19.000000 UTC,it,iXArfO+/0yrIrZf0m7f9YI6lw1w=,UdAe6/NYFzewWtNKOviWKfSchyk=,16289,532,3762,Sun Oct 06 07:15:07 +0000 2013,1052
2022-05-19 21:40:19.000000 UTC,it,a7zcFc1XvfAIYRXh042kmIEoK9M=,mYXexkd+pYuRW6Q+uDrVaHGqjQw=,3934372,0,642,Wed Jun 15 12:16:44 +0000 2011,0
2022-05-19 21:40:19.000000 UTC,it,IvhBaV/sVon6MGfK4Six8hbgaWw=,AeiI2jWfXwVDmH65aj4ZDm7M8sE=,244066,429197,22533,Fri Feb 27 11:14:57 +0000 2009,21991
2022-05-19 21:40:20.000000 UTC,it,1RYZpYk6WPfDW1MvQqjnEPBhJqM=,NbN3GCeYd6DJyhmLnsJukaEO42c=,89700,22649,706,Tue Dec 30 16:22:23 +0000 2014,1013
2022-05-19 21:40:29.000000 UTC,it,KvD0Z0rntpGohKGwe/03bh5TOH4=,AeiI2jWfXwVDmH65aj4ZDm7M8sE=,244067,429198,22533,Fri Feb 27 11:14:57 +0000 2009,21991
2022-05-19 21:40:31.000000 UTC,it,bjf5woFO2JtVjWz8pNaGozbIogM=,TSojJQVvbvmZBCXqvlvO3nOA7lY=,37960,8403,181,Sat Aug 11 20:17:54 +0000 2018,2750
2022-05-19 21:40:39.000000 UTC,it,g8Orq5RcIm3YcmTuzeU0PpXAB/U=,mSUxrcp0q2CjoSLEHdhPQobIZG4=,45630,4,280,Mon Mar 05 17:33:57 +0000 2012,145
2022-05-19 21:40:46.000000 UTC,it,H60Wmpm9GS9a+iIAVuBIr6hrJEc=,lXqnIE70qpwtMVy0M18XaG3t0OA=,125948,111830,1017,Sun Oct 20 13:25:13 +0000 2013,547
2022-05-19 21:40:48.000000 UTC,it,dyeJh12GdrLDD490nzZUwGO2TFM=,n1PjPv1nWY3fdTys4suDaBiIf6I=,1023957,11,1264,Fri Mar 27 13:54:32 +0000 2009,1214
2022-05-19 21:40:48.000000 UTC,it,impBXI/mbl6fbiawH/C8xAXpdI8=,n1PjPv1nWY3fdTys4suDaBiIf6I=,1023957,11,1264,Fri Mar 27 13:54:32 +0000 2009,1214
2022-05-19 21:40:49.000000 UTC,it,L6J9Q+bf6itUuJy98SdfCzNKwro=,n1PjPv1nWY3fdTys4suDaBiIf6I=,1023959,11,1264,Fri Mar 27 13:54:32 +0000 2009,1214
2022-05-19 21:40:51.000000 UTC,it,gHSzOJs9at3+lvpWSwAO353DHG8=,n1PjPv1nWY3fdTys4suDaBiIf6I=,1023960,11,1264,Fri Mar 27 13:54:32 +0000 2009,1214
2022-05-19 21:40:52.000000 UTC,it,rMOvqkxFegLka7SHjS2WIbJDHsQ=,n1PjPv1nWY3fdTys4suDaBiIf6I=,1023962,11,1264,Fri Mar 27 13:54:32 +0000 2009,1214
2022-05-19 21:40:52.000000 UTC,it,eM50jteF0zqm7x6HKDNaHwghT80=,n1PjPv1nWY3fdTys4suDaBiIf6I=,1023962,11,1264,Fri Mar 27 13:54:32 +0000 2009,1214
2022-05-19 21:40:52.000000 UTC,it,NOkMZ3YJem8OsFdd+JThdNLghjs=,n1PjPv1nWY3fdTys4suDaBiIf6I=,1023962,11,1264,Fri Mar 27 13:54:32 +0000 2009,1214
2022-05-19 21:40:52.000000 UTC,it,4Gr0S7vnsfThnCh6KXtbMKcrMrQ=,n1PjPv1nWY3fdTys4suDaBiIf6I=,1023962,11,1264,Fri Mar 27 13:54:32 +0000 2009,1214
2022-05-19 21:40:54.000000 UTC,it,polgzTnWdgYe4QXL4YuVrRzU/iI=,/V65H3CEZuztYrjYEc12f3qSwjI=,75565,61430,806,Mon Jan 07 14:23:40 +0000 2019,741
2022-05-19 21:41:07.000000 UTC,it,fVDFzzMjogEudUakUn5vWE81ocY=,n6IMzCsDF4inr08Qb44sHVxZxv0=,73228,26189,2804,Thu Jun 02 16:59:46 +0000 2016,1494
2022-05-19 21:41:07.000000 UTC,it,mqWQWHELDxxLxAuVet9qsrvRO6g=,h04epmENOBS6OiZQwJgL3tfZ4kA=,169869,378735,2787,Fri May 07 13:03:14 +0000 2021,1911
2022-05-19 21:41:07.000000 UTC,it,hIWDX0RZKFrT9CifvaQdAoKTAf0=,EDelQX2K4t6cAI1zrHqFc6Tdf+0=,382804,356420,3647,Tue Dec 21 17:49:52 +0000 2010,4946
2022-05-19 21:41:08.000000 UTC,it,SaX+899+SBMskHf9CfxxnjSQlnk=,6s8AfGPZ6awxoPQBk/IQD/9EvJA=,131846,139497,926,Thu Jul 29 11:43:38 +0000 2021,100
2022-05-19 21:41:09.000000 UTC,it,U4F1Q80GNOZg8PvmKrRxRCfStTI=,UDnssKtbgkUHujInL+/PXBGL8D8=,95703,1895,578203,Tue Mar 09 13:10:42 +0000 2010,201
2022-05-19 21:41:09.000000 UTC,it,FiIHy9EaXeknBa+QyC0dfY+LYUQ=,TSojJQVvbvmZBCXqvlvO3nOA7lY=,37961,8403,181,Sat Aug 11 20:17:54 +0000 2018,2750
2022-05-19 21:41:18.000000 UTC,it,km1uqlsa9eUKoTWU9V6/t5HbU0o=,keuhCi2I0pcwLOSxCs/ENRmNr7o=,148524,1578,343193,Wed Oct 06 07:46:04 +0000 2010,844
2022-05-19 21:41:21.000000 UTC,it,jZO39DRkU1qcd2sVApQf+r/tDVU=,5LFEiBREqLFRksPniDpINFgZi1M=,118917,105083,3448,Wed Aug 17 18:32:46 +0000 2016,982
2022-05-19 21:41:22.000000 UTC,it,qQEr/YnaPd1ZDFyZ8+ssh9mDsMA=,MLeVIz9t2TCUPAv1NvbAv5GYZSE=,419335,0,946,Sat Oct 02 11:35:08 +0000 2010,3
2022-05-19 21:41:23.000000 UTC,it,9ggM6LTlXvN0nFdT72l2bEiykSw=,lXqnIE70qpwtMVy0M18XaG3t0OA=,125952,111834,1017,Sun Oct 20 13:25:13 +0000 2013,548
2022-05-19 21:41:30.000000 UTC,it,s43hI8kKmpBMXXhgHNd80p/YxpY=,G7F6+YgJUqnO8ZcR6a7CagK/JmQ=,34095,115206,1104,Tue Apr 02 00:57:54 +0000 2013,649
2022-05-19 21:41:37.000000 UTC,it,PU6Gu6FCqyyK8O/6PbWSex7deLM=,EDelQX2K4t6cAI1zrHqFc6Tdf+0=,382806,356422,3647,Tue Dec 21 17:49:52 +0000 2010,4946
2022-05-19 21:41:41.000000 UTC,it,4tjuoHuiKT3zUZZoKzom5D2VQDo=,UY4l7F6bEO8VziwrahvvrVfZM6g=,64129,47618,348,Fri May 07 16:45:59 +0000 2021,656
2022-05-19 21:41:50.000000 UTC,it,ns+gUYK3aJcq9jjw3sbN9KJzCn0=,y+fjvnWEP0fRdFGlVQfNhgh/EE8=,360889,19637,760,Sat Mar 31 13:49:55 +0000 2012,389
2022-05-19 21:41:56.000000 UTC,it,qOq8BvgtyMjP/2d4jVLnaxl4LXk=,JpxWLpsOyP7krvLPBkbbD4wPRHk=,220409,266068,2875,Sun Nov 23 22:32:12 +0000 2014,1959
2022-05-19 21:41:56.000000 UTC,it,c2vBuASn5FNe5eUiGxYulvvjpUs=,cPsrxcEF5+FzMU1jRlgAaRNUgog=,36955,14,268,Thu Feb 01 16:12:58 +0000 2018,113
2022-05-19 21:42:00.000000 UTC,it,KvwRea47Ywh3wcz7YqPr4hA52d0=,JpxWLpsOyP7krvLPBkbbD4wPRHk=,220410,266068,2875,Sun Nov 23 22:32:12 +0000 2014,1959
2022-05-19 21:42:00.000000 UTC,it,dXsJ7it/Wq6ayp6s87L7Q7E/aEA=,F3/qxMr57/uus7XoBNWf1eXSM0I=,3988563,6,5846,Wed Dec 29 08:42:05 +0000 2010,1546
2022-05-19 21:42:00.000000 UTC,it,nI3TohPX36qEJ7xHVFSKMcm3/Rc=,F3/qxMr57/uus7XoBNWf1eXSM0I=,3988564,6,5846,Wed Dec 29 08:42:05 +0000 2010,1546
2022-05-19 21:42:00.000000 UTC,it,pj825tBi+kLoaRkONrWztgG39h4=,NtyaQrLeBef53NBG23Be1NGOOgk=,46011,38665,8703,Sun Sep 06 14:37:32 +0000 2020,936
2022-05-19 21:42:01.000000 UTC,it,qQKJGxm9pnXiJ1zvdTZZrJbeXoo=,F3/qxMr57/uus7XoBNWf1eXSM0I=,3988565,6,5846,Wed Dec 29 08:42:05 +0000 2010,1546
2022-05-19 21:42:01.000000 UTC,it,wmEfHNTgDBJp3lt+FPk4j9hY+zM=,F3/qxMr57/uus7XoBNWf1eXSM0I=,3988566,6,5846,Wed Dec 29 08:42:05 +0000 2010,1546
2022-05-19 21:42:01.000000 UTC,it,Af2rL+v0SL9F8SBM91q6g4v6yAA=,F3/qxMr57/uus7XoBNWf1eXSM0I=,3988567,6,5846,Wed Dec 29 08:42:05 +0000 2010,1546
2022-05-19 21:42:06.000000 UTC,it,tmRsuxLHXnzTgV35sQLdEjRRX6E=,QBWDFHWh0NSU0m1OheEw1w9WoS8=,45489,40007,536,Sun Jun 30 08:22:53 +0000 2019,1190
2022-05-19 21:42:16.000000 UTC,it,GoSf1yu/DozpJCdsYiVrvn4RNNk=,lXqnIE70qpwtMVy0M18XaG3t0OA=,125953,111835,1017,Sun Oct 20 13:25:13 +0000 2013,547
2022-05-19 21:42:25.000000 UTC,it,GspWUSIHHKwk2eLfHwijaT9H57U=,p/htY9eF7BkydVvQulcBKvpUHoA=,32340,2,5127,Fri Feb 20 02:56:14 +0000 2009,217
2022-05-19 21:42:26.000000 UTC,it,UOqVVt1YkysTHqf4hX9w+b3/VzE=,FjpxDtn8oVXXdeDetgZWMk81qVw=,82325,108971,1702,Thu Jul 21 15:56:29 +0000 2011,616
2022-05-19 20:42:02.000000 UTC,fr,rdb0itOjwKa6y/qJYcSfsWaUlxg=,z8JnKOaUVtHzFgR/zYFyKp5yeFU=,12339,18105,68,Sat May 01 14:33:53 +0000 2021,80
2022-05-19 20:42:02.000000 UTC,fr,Wm7EV4Jcj1Hw/1l0dLtXrd5Rh24=,HCdWo3zgzfTrlU18MIJO3KAqgO4=,65260,21912,235,Tue Feb 04 15:36:15 +0000 2020,689
2022-05-19 20:42:04.000000 UTC,fr,Z3cTYz3CLGKZPKjRtwpnzTaA10c=,iS534YHUlanHh+1x2UdeDa3Eqj4=,10286,2985,9149,Thu Feb 04 17:56:12 +0000 2010,669
2022-05-19 20:42:07.000000 UTC,fr,6PL4CF1M2n6S7s/7opF5gy1Fr8A=,6xuAx1X8SwX/fE76yLLwL0eoE/s=,7487,633,12,Fri Jan 29 20:09:03 +0000 2010,1839
2022-05-19 20:42:07.000000 UTC,fr,GFr5Pn7z6Syq86kbv4AWo1yXoNM=,2hcwd3bkwqrdbCt91ajgRi5ibj8=,133243,112272,1090,Sat Mar 21 13:13:56 +0000 2020,1837
2022-05-19 20:42:08.000000 UTC,fr,YF5ZI7c1Hdz6Rt+cea/M2QJ5xGU=,wD8onberl3AzIP87A84Dltm+kwY=,29200,13934,189,Sat Mar 04 14:21:48 +0000 2017,70
2022-05-19 20:42:09.000000 UTC,fr,EJnI4hkhJwdltbIUYLHq+dqyjf4=,b9SrLZ9Dnyq3MBOOV2Mn4ZUxRvw=,166305,77059,1615,Sun Jul 05 19:49:43 +0000 2009,4977
2022-05-19 20:42:10.000000 UTC,fr,SUBQ882PpPSZFu5NRpQMwnF9bL4=,AQEKXO+VK6P3EEiy0To+kdBMPio=,181,16,6,Wed Dec 29 12:39:57 +0000 2021,79
2022-05-19 20:42:10.000000 UTC,fr,3TdLRkWVufQUMexE9ugOH0vOZ/s=,kqyUy1qbiI7gj8HfDEaPveoYHrE=,8109,689,237,Sun Apr 03 01:25:56 +0000 2022,61
2022-05-19 20:42:11.000000 UTC,fr,fjceWIoeNQmtktNoF1X82bPTcWw=,DaswQyVnJA4ycw/7sMv4lJQcLEQ=,216700,16533,14413,Tue Feb 09 22:32:17 +0000 2010,1312
2022-05-19 20:42:12.000000 UTC,fr,jcfgQhscc0tvV8Z7GUPfSr9XSXg=,AxpSj+G1M/gAYxuJZl2x8ph7slg=,69063,22776,139,Wed Apr 27 09:25:49 +0000 2016,4953
2022-05-19 20:42:13.000000 UTC,fr,lcn6JMv79NiQsCjJNzM83qDym1M=,RWkGLIxF3TQslKlyMo6tF4T34gc=,957,725,60,Tue Jan 07 16:58:13 +0000 2020,93
2022-05-19 20:42:13.000000 UTC,fr,Scv8PGbPICQHXuTtPFWFPLOjEsw=,ETnhiAyFzdbP+U01Gzk4W4TzJLo=,22406,29634,150,Mon Apr 29 17:21:38 +0000 2013,265
2022-05-19 20:42:13.000000 UTC,fr,2iFmyuM8W/nqji94lUDZqPNLGPk=,OxtGaszZ8QVtqJsiW+PBcj2oe7A=,51834,43516,1359,Wed Nov 18 17:06:12 +0000 2020,1278
2022-05-19 20:42:16.000000 UTC,fr,hFM5AeFtbljYSrTOpD8QmY1818E=,W/5ez+R/DsAtGtXiBrM+BHNc/As=,5215,8303,170,Mon Oct 12 06:47:12 +0000 2015,310
2022-05-19 20:42:18.000000 UTC,fr,eG3wsrWHeySLkSqIH0LX0UIbuW4=,eynhf5HG1yXExN4bRdVPHpKsAi0=,15313,12830,262,Wed Apr 24 15:18:01 +0000 2019,361
2022-05-19 20:42:19.000000 UTC,fr,lJAkf1zRwwsnTHV7zFFhW1ITnfo=,dOgIg3SGclBNjhQhQ+K4Lrjtty4=,2079,9490,61,Fri Aug 20 12:15:55 +0000 2021,106
2022-05-19 20:42:21.000000 UTC,fr,zRW1XmB9FYegnpBsdLXA3ri6n8E=,VvNGxO9/jChq7nu8NynvupKmKf8=,1946,15722,338,Thu Mar 18 19:40:44 +0000 2021,95
2022-05-19 20:42:24.000000 UTC,fr,syG6UmpNENTKA8d1QD/3octMPXc=,IvMfko3Q3hWJzYTU+h8kF2EUjQA=,137741,110397,1675,Wed Mar 06 21:41:07 +0000 2019,2136
2022-05-19 20:42:25.000000 UTC,fr,K5HP29Cg4LSrZt9QvbXL70wmFqI=,sCmPP1Zt6o4R2Ee4gj1+on/AAs4=,42720,25069,336,Sun Dec 10 20:20:52 +0000 2017,58
2022-05-19 20:42:25.000000 UTC,fr,N2KwJ6em1cCU3kPM6FDlQzMN9ME=,tP7M2+tdl4e3Fslum8SqmaWWCew=,3848,10246,61,Wed Jan 06 19:45:28 +0000 2016,291
2022-05-19 20:42:28.000000 UTC,fr,Egftpotx/AwyjLC+LWZUCPJRQsY=,41IDhMwQBrLtAF/1xGBltuF8WAA=,4640,8991,192,Fri Dec 24 17:28:59 +0000 2021,580
2022-05-19 20:42:28.000000 UTC,fr,ZR0qhqlfjjT51tl+ZFaYoPTsbH0=,KsagO8xlVbOYlMX0hWvDrQSqt1c=,89299,82943,2995,Wed Feb 09 18:47:10 +0000 2022,2880
2022-05-19 20:42:29.000000 UTC,fr,mbXox7+VSG8I0dXMFcCnw72okO4=,UJ4bXiRZ0fupd0rfiNMbqZZqfAo=,23606,29466,63,Sun Oct 10 14:40:59 +0000 2021,158
2022-05-19 20:42:30.000000 UTC,fr,TVYYCJZ8QVupx4FKKidnPlD8szo=,sNsPlw1KeTj9xF6wGmaYj3Ikm4w=,21,15,0,Thu May 19 19:04:15 +0000 2022,60
2022-05-19 20:42:31.000000 UTC,fr,EUbbFWg5CE8hdlvDmERtiveHTXc=,LF+ld6Oeu2J1UfU1tiqILuF9zLY=,2626,1132,602,Sat Sep 18 18:15:55 +0000 2010,986
2022-05-19 20:42:31.000000 UTC,fr,yxgL1lrmB0j8rNGf6KR0otOTf1I=,NuQJUlh4GPP3G+t0FNseUMkQkfc=,118,147,18,Thu Apr 07 15:02:18 +0000 2022,36
2022-05-19 20:42:38.000000 UTC,fr,or197LO5HD+fzPVHm+LKg/lKKEM=,uxcl3oQ5b9CPN25plaBNtN39YWA=,30966,254262,382,Fri Jan 25 07:13:44 +0000 2019,541
2022-05-19 20:42:39.000000 UTC,fr,XYq05pCcjLO8zPmmRRWncuUNw4M=,od0cUVY26m5RMz3UoxVc2SRmq0g=,60848,29626,1062,Sat Apr 09 23:25:33 +0000 2016,871
2022-05-19 20:42:40.000000 UTC,fr,pADbmEOIkd/kXlUX5DsHAtv4doE=,Wh1VS/YYluHZ42YYOyR0jkAIs1o=,313488,57315,7132,Sat Aug 04 07:44:10 +0000 2007,5424
2022-05-19 20:42:41.000000 UTC,fr,+RmbQ3sSTg3dKIVyw3lAvXZpmrA=,J4hpGoLn4xrYSKwtUTpsd6rLSMU=,918,2553,11,Thu Jul 22 17:14:14 +0000 2021,66
2022-05-19 20:42:41.000000 UTC,fr,KJSgWeMrmb81r7QhIrOjxlkzaUk=,1Gsqd+6df18IVfacido4nXBgMGU=,8478,0,3,Sun Mar 31 12:41:25 +0000 2019,2
2022-05-19 20:42:43.000000 UTC,fr,Tbs0EQQtYfQ8asEOhE5Guvobhac=,N8Q+sgO8BdCuRXoy3Pjjb9xZxbo=,64548,56930,732,Sat Jan 18 15:47:11 +0000 2020,1771
2022-05-19 20:42:48.000000 UTC,fr,ztPEqg26465G3rzNsQfSTLVGLTg=,e1MzXhC8CmZJLzehFBtOPltOBDc=,13230,31512,8673,Mon Aug 29 18:53:24 +0000 2011,808
2022-05-19 20:42:48.000000 UTC,fr,snALOi6p3FyZRisUTFNNR63SHcI=,SSX4DCMxuzQzhymd/kImf9pvt1g=,61276,10914,2709,Tue Mar 17 15:34:29 +0000 2009,3261
2022-05-19 20:42:49.000000 UTC,fr,1nvNNqmAOB/1sWrmwshRuKMEMus=,QWdBbmJDoVe47LN7X90pQqvjtfY=,34710,9000,1782,Fri Dec 14 15:01:45 +0000 2012,2371
2022-05-19 20:42:51.000000 UTC,fr,gDRP5wSpkJqAK2g3AYQ8H8lSLXo=,HnpcgUMIYmEC0j3RyIW6dbrFSJ0=,104796,94171,1664,Fri Mar 21 11:44:56 +0000 2014,1402
2022-05-19 20:42:51.000000 UTC,fr,EPD7HMVOKIjQ2tCbuuJqX0493xY=,fM+NHKoHliYMwlT89qZ9nH0tJys=,18245,17281,20453,Mon Jun 17 12:34:28 +0000 2013,15658
2022-05-19 20:42:52.000000 UTC,fr,ynqP32B5RujVqAxaw8WaIG9F1D8=,BjkFZKhKDtKFtxLdDrXoaLyOFAU=,308890,281696,2256,Mon Feb 11 14:48:19 +0000 2013,2689
2022-05-19 20:42:53.000000 UTC,fr,42EtrT6iH6qVulfZClHLzJVPs70=,ERSDmD7vtVwuwGu06epurgRLJ3I=,1753,20685,151,Sun May 22 06:19:25 +0000 2016,99
2022-05-19 20:42:54.000000 UTC,fr,6hLd9hK3jf9VE1IkZyUFhBIKjjU=,kZzE+PeLGlApt8QUXQOr0n5NQIA=,1325,11542,67,Sat Mar 26 19:08:00 +0000 2022,1022
2022-05-19 20:42:54.000000 UTC,fr,rokwULvkQUh3pWXjci4tg+lLMxQ=,T/j6VxgSA6nW7fQNnOoOmMzOFcY=,980,1176,47,Thu Nov 25 17:51:40 +0000 2021,592
2022-05-19 20:42:56.000000 UTC,fr,HuDEg35Na9A+V/BT9/Skq2ux4PU=,noRhHV8Wl44EHeb0t+aNGTJhHAA=,2830,5647,34,Sat Aug 21 14:01:21 +0000 2021,130
2022-05-19 20:42:57.000000 UTC,fr,quvwwJk3HuLfBuFJEoP8mwKiUNk=,CcZyiT3Ii6aGW6iXdKp1g6SdaVE=,9687,16800,137,Sun Dec 02 10:49:31 +0000 2018,588
2022-05-19 20:43:00.000000 UTC,fr,o9RxDc/UA49EnP7A82e5+bAf63Y=,i2/o4GUYao7MYpj9HgSuKSFQIZI=,232174,61224,2347,Mon Mar 18 14:57:08 +0000 2013,2535
2022-05-19 20:43:02.000000 UTC,fr,5BdSm3z2mQXlLMYsrwftybrVAEA=,v3IBIjsiMMSI1xfj7F+r/o9oa+E=,3767,8252,35,Thu Oct 12 14:50:34 +0000 2017,112
2022-05-19 20:43:02.000000 UTC,fr,Dcg5ufELQQM6bbw32gLIdkSwwZU=,K42UCWB3OYx0aGhXUh2wIRmv+c4=,48757,31599,219,Tue Oct 09 15:43:59 +0000 2018,50
2022-05-19 20:43:02.000000 UTC,fr,Mj7RUe5KGkTwUSv+aDfe+YoKtb8=,Ms3oo6OXhSvdR51nJm9KIeeadm4=,27754,0,11,Thu Mar 07 20:32:44 +0000 2013,2
2022-05-19 20:43:03.000000 UTC,fr,HuEWlPWuxzB1X1FjMqPjiaUmMPM=,DddQke15A8ruWd6UTAF8PRTukaA=,16691,32771,946,Thu Dec 31 22:35:12 +0000 2015,1800
2022-05-19 20:43:04.000000 UTC,fr,3OQcnEgJ0px6NgNu6h1Sv1CPMC0=,Db3K5xX0N1wjST9BaltT4J7y9io=,3954,8690,604,Tue Sep 14 09:10:37 +0000 2021,421
2022-05-19 20:43:05.000000 UTC,fr,aIcBEkZtypDvwEl30x+rlrfjges=,qa5koUI+Fz5TEgHfgZ0otcDEzmc=,1258,6887,90,Sun Sep 09 11:36:44 +0000 2018,174
2022-05-19 20:43:06.000000 UTC,fr,FN+ft43OecYSSAgDu60ofgD6W74=,G9e0IQyqx6XU8aNj+/U9k+LcFSs=,4232,6899,21,Wed Jan 27 17:43:28 +0000 2021,35
2022-05-19 20:43:06.000000 UTC,fr,CH7yQH+7D3ekZJkLDFJSp+xg/5E=,qQcKYTFn19yRzyRrm3JWug86Ai8=,5717,17507,1004,Mon Jan 03 15:46:56 +0000 2022,833
2022-05-19 20:43:06.000000 UTC,fr,BsCD2lb8RaLhHn+Osnol3pLVpEY=,afl4YWc/RHp2iUCOTy3aao2rISQ=,59378,34370,35002,Fri Sep 24 09:44:07 +0000 2010,1108
2022-05-19 20:43:07.000000 UTC,fr,LW0UaCOY4oEWKGzhOcYJLx+/ng8=,0hdlpOFRfz0Qv6FdIXSdkjIrDkM=,232295,332739,4479,Sat Nov 04 12:08:52 +0000 2017,4988
2022-05-19 20:43:09.000000 UTC,fr,NG7KUsnW1IZ8YrDgERzRfNfbOnw=,u8MpJ4MxgEWPd/8g/SrY9Acjz+I=,55305,115934,197,Thu Dec 28 19:31:24 +0000 2017,139
2022-05-19 20:43:11.000000 UTC,fr,/BaZdpRnFQ9p6p/2adXVNZlASc0=,pckUwW93lpO8LEwCFTPtGPOTIjM=,172909,170362,2271,Thu Apr 30 15:53:28 +0000 2015,3303
2022-05-19 20:43:12.000000 UTC,fr,uACn1waczNy2eGpB+v4Kf+N/LPU=,oUlXzIGJlebarNqiqj6G2So2uW0=,74417,111905,539,Fri May 05 18:34:43 +0000 2017,167
2022-05-19 20:43:13.000000 UTC,fr,CwGfJzLo6v3V1YB0bTFttect6m4=,+CktbOV6EfGRtu6ZB4a0BVMe8v0=,56995,28711,1571,Sat Jun 22 18:41:52 +0000 2013,1645
2022-05-19 20:43:15.000000 UTC,fr,1nDgzggKjgyI8Cw9/lqKj7A9RJ0=,IH3YQzVurtBW9pGER6yHtxhz0uU=,1802,23728,120,Thu Aug 12 17:54:43 +0000 2021,393
2022-05-19 20:43:15.000000 UTC,fr,oAPQSFB+Yswk4xLjYzGrdL/jZhM=,7jLy7S91tj6NO4PZ1z8q1nWfz/o=,102800,49155,840,Sat Nov 16 06:19:59 +0000 2019,1432
2022-05-19 20:43:16.000000 UTC,fr,vZPJ5UQ7uefgGw/w0sINLGbmcRI=,n2DlRxUgL0QCKBEM6DZPpKmIO54=,53449,21229,1426,Mon Mar 07 17:38:12 +0000 2022,1090
2022-05-19 20:43:18.000000 UTC,fr,BWIjqVrJ4QjObSRqD1tYcKW1Eo8=,yyp7pvhOVf8CulZRXsKvW+099xU=,18438,24345,182,Fri Jun 13 08:55:46 +0000 2014,769
2022-05-19 20:43:20.000000 UTC,fr,+0ETuhEBHyaM2YnvKbR38IrsNgo=,BkQRi4Ex0sJyZmPPe8hUlJMr7cI=,4121,19989,34,Fri Jan 07 13:08:41 +0000 2022,292
2022-05-19 20:43:21.000000 UTC,fr,2is3tP20bqjBQ6Jycdl4uvh0EoQ=,ei/Ya1wP684Rv2RF/t4jKHmi8tg=,29468,21518,1549,Sat Sep 18 09:22:03 +0000 2021,871
2022-05-19 20:43:21.000000 UTC,fr,alkBxSXSGg9YH7JF84rJg/iso9k=,ABw4BonlJdQj2fJgZEC9DNbpKXs=,120200,36487,308,Sun Dec 28 18:14:58 +0000 2014,245
2022-05-19 20:43:21.000000 UTC,fr,bbEtUUwDu+EhRPdzJRFRh44BgAQ=,dzmTJpvsO2LAfUxvojxdXAtt2OU=,143203,44,1296,Fri Dec 30 09:23:42 +0000 2011,5004
2022-05-19 20:43:22.000000 UTC,fr,1fi5jhhxbLIntW6kziag4q3a9/4=,mHl6n6vTi9E3ZBfQcLEqpwCw0uo=,16730,49403,522,Thu Jul 30 15:18:53 +0000 2020,630
2022-05-19 20:43:24.000000 UTC,fr,WCdEIEO51ap9/q/cq4A5GbVKfoA=,o7g3G4iJEs3VmFxt/pZYGokLwFE=,15,7,172,Sat May 14 14:05:50 +0000 2022,81
2022-05-19 20:43:25.000000 UTC,fr,B7Aoc28SpKizB8veDcCiA6QlB/8=,6Y1XYZvuoFjmlRNaSQu+sufd7vk=,96911,171986,1114,Sat Mar 05 14:46:20 +0000 2011,2236
2022-05-19 20:43:27.000000 UTC,fr,zLMqHVIzYljK/5ZXer8a0M6h0Kc=,aH82ycBgGDzVYJ886xUQTPuY4r4=,598,638,783,Tue Feb 20 21:15:00 +0000 2018,198
2022-05-19 20:43:27.000000 UTC,fr,WV0Z1dITNG/KZnhEWJiD+xzy1A0=,wXym9AdskVEjRLgDq5WIuy2FHpA=,32858,1731,6511,Wed Nov 04 15:10:06 +0000 2009,1811
2022-05-19 20:43:28.000000 UTC,fr,o7sYlyeqNta3bUxs/GAJzmtDjls=,vGjBDR1FdM8ETOhDrNxwpHVHQl0=,117123,147322,2520,Sun Apr 27 10:06:06 +0000 2014,2085
2022-05-19 20:43:30.000000 UTC,fr,7I7y8ODFuj/CyP7vv8dt2F4UpAU=,nDLgb9DdeFarqjlYgmwe1WyPpI8=,23780,7900,266,Mon Mar 15 09:22:56 +0000 2010,295
2022-05-19 20:43:30.000000 UTC,fr,6Vnk2QxDqS+xVazPOVAtI2YLTBI=,oJM2cbDgIn/MFD8r5YW35aNLghI=,7373,6068,115,Tue Dec 15 17:47:56 +0000 2015,532
2022-05-19 20:43:36.000000 UTC,fr,f01d27kjFH1n/Cua++inE1GJLXs=,e6bWyHloFw33iKTHuW0K9BgfCAc=,2012,2636,96,Fri Feb 12 17:55:23 +0000 2021,182
2022-05-19 20:43:37.000000 UTC,fr,yA1j1a2MQjE+N8u1Lxv0EVIn/V8=,1jhgYRrpnAl5/twO1buPBj77ISE=,1639,27251,55,Sat Jan 15 09:48:27 +0000 2022,100
2022-05-19 20:43:37.000000 UTC,fr,wbAPjiezgMjoRVWRj1S3OToa36w=,yMnaRlQ1cAD2dbjnZa5UFqnTZWI=,6481,4314,195,Sat Sep 23 12:47:23 +0000 2017,439
2022-05-19 20:43:38.000000 UTC,fr,+myEN1HyBb29jy3DUKSJkbbKhFY=,XWuatWL98Mc1GpMKtaJbYplUqMM=,6797,1432,1733,Mon Dec 13 14:21:15 +0000 2010,890
2022-05-19 20:43:39.000000 UTC,fr,NpkXVDVx4HV1VV0r4cXkYaDFEQg=,Mh9QmqCTfTm/hJjgvZgfpriUPMw=,66306,13351,938,Thu Mar 10 11:13:15 +0000 2022,946
